1,0,0.005,0,0,1,0,0.00408697,0,0,1,0,0,-1.49388e-12,0,0.817394,
1,0,0.005,0,0,1,0,0.00408696,0,0,1,0,0,-1.20975e-12,0,0.817392,
1,0,0.005,0,0,1,0,0.00408694,0,0,1,0,0,-1.19095e-12,0,0.817388,
1,0,0.005,0,0,1,0,0.00408691,0,0,1,0,0,-1.20439e-12,0,0.817382,
1,0,0.005,0,0,1,0,0.00408688,0,0,1,0,0,-1.22937e-12,0,0.817375,
1,0,0.005,0,0,1,0,0.00408684,0,0,1,0,0,-1.18941e-12,0,0.817368,
1,0,0.005,0,0,1,0,0.0040868,0,0,1,0,0,-1.15682e-12,0,0.81736,
1,0,0.005,0,0,1,0,0.00408676,0,0,1,0,0,-1.19012e-12,0,0.817351,
1,0,0.005,0,0,1,0,0.00408671,0,0,1,0,0,-1.11377e-12,0,0.817343,
1,0,0.005,0,0,1,0,0.00408667,0,0,1,0,0,-1.01536e-12,0,0.817334,
1,0,0.005,0,0,1,0,0.00408663,0,0,1,0,0,-1.01874e-12,0,0.817326,
1,0,0.005,0,0,1,0,0.00408659,0,0,1,0,0,-1.15319e-12,0,0.817318,
1,0,0.005,0,0,1,0,0.00408655,0,0,1,0,0,-1.31732e-12,0,0.817309,
1,0,0.005,0,0,1,0,0.00408651,0,0,1,0,0,-1.30944e-12,0,0.817302,
1,0,0.005,0,0,1,0,0.00408647,0,0,1,0,0,-1.45561e-12,0,0.817294,
1,0,0.005,0,0,1,0,0.00408643,0,0,1,0,0,-1.24985e-12,0,0.817287,
1,0,0.005,0,0,1,0,0.0040864,0,0,1,0,0,-1.20451e-12,0,0.817279,
1,0,0.005,0,0,1,0,0.00408636,0,0,1,0,0,-1.49413e-12,0,0.817273,
1,0,0.005,0,0,1,0,0.00408633,0,0,1,0,0,-1.17174e-12,0,0.817266,
1,0,0.005,0,0,1,0,0.0040863,0,0,1,0,0,-9.01752e-13,0,0.81726,
1,0,0.005,0,0,1,0,0.00408627,0,0,1,0,0,-1.19867e-12,0,0.817254,
1,0,0.005,0,0,1,0,0.00408624,0,0,1,0,0,-9.76458e-13,0,0.817249,
1,0,0.005,0,0,1,0,0.00408622,0,0,1,0,0,-9.37066e-13,0,0.817243,
1,0,0.005,0,0,1,0,0.00408619,0,0,1,0,0,-1.26776e-12,0,0.817238,
1,0,0.005,0,0,1,0,0.00408617,0,0,1,0,0,-1.00456e-12,0,0.817234,
1,0,0.005,0,0,1,0,0.00408615,0,0,1,0,0,-1.19005e-12,0,0.817229,
1,0,0.005,0,0,1,0,0.00408612,0,0,1,0,0,-1.46166e-12,0,0.817225,
1,0,0.005,0,0,1,0,0.0040861,0,0,1,0,0,-1.31608e-12,0,0.817221,
1,0,0.005,0,0,1,0,0.00408609,0,0,1,0,0,-1.08728e-12,0,0.817217,
1,0,0.005,0,0,1,0,0.00408607,0,0,1,0,0,-1.083e-12,0,0.817213,
1,0,0.005,0,0,1,0,0.00408605,0,0,1,0,0,-1.12306e-12,0,0.81721,
1,0,0.005,0,0,1,0,0.00408603,0,0,1,0,0,-1.46709e-12,0,0.817207,
1,0,0.005,0,0,1,0,0.00408602,0,0,1,0,0,-1.16802e-12,0,0.817204,
1,0,0.005,0,0,1,0,0.00408601,0,0,1,0,0,-1.27763e-12,0,0.817201,
1,0,0.005,0,0,1,0,0.00408599,0,0,1,0,0,-1.00522e-12,0,0.817198,
1,0,0.005,0,0,1,0,0.00408598,0,0,1,0,0,-1.20053e-12,0,0.817196,
1,0,0.005,0,0,1,0,0.00408597,0,0,1,0,0,-1.06648e-12,0,0.817194,
1,0,0.005,0,0,1,0,0.00408596,0,0,1,0,0,-1.06474e-12,0,0.817191,
